utility_type,mix_param,dc_gr_sum,goods_num,scale_param,sb_gr_sum,max,min,familiar_share_gr_sum
random-cav,0.0,0.8926219203401305,7,1,0.8474489116743333,1.0,0.6951034033829341,0.8406196502713205
cav-vex,0.0,0.8576854456061824,7,1,0.845512663386265,1.0,0.7048758750036263,0.8524379375018131
random-cav,0.8,0.8924116003723498,7,1,0.8997058301819766,1.0,0.8775165644800395,0.8907823066414196
cav-vex,0.8,0.9802749018063182,7,1,0.9916321314112726,1.0,0.9654085940939624,0.9800030325444998
random-cav,0.0,0.6368692679162996,7,5,0.5790165520855421,1.0,0.1388463649107436,0.5694231824553718
cav-vex,0.0,0.5395648622957573,7,5,0.5783742255848501,1.0,0.13884636491074356,0.5694231824553718
random-cav,0.8,0.7235279744733798,7,5,0.6025850575273201,1.0,0.1879275227378451,0.5854129790466794
cav-vex,0.8,0.4998742046836611,7,5,0.5847943245616946,1.0,0.1911972956492416,0.5955986478246208
random-cav,0.0,0.8465167314865492,8,1,0.7328532941308497,1.0,0.656334486840922,0.7220024100912656
cav-vex,0.0,0.8954664055622108,8,1,0.9304128684106918,1.0,0.8332603870663646,0.9166301935331824
random-cav,0.8,0.9119894827912813,8,1,0.85696312741989,1.0,0.8367609035779341,0.8437764859176063
cav-vex,0.8,0.9758370864693404,8,1,0.9630478366186817,1.0,0.9497698924685192,0.9577329663356932
random-cav,0.0,0.7728947073477777,8,5,0.6923960553900557,1.0,0.35596263055416155,0.6571735985454864
cav-vex,0.0,0.5751955700602979,8,5,0.6489578019274459,1.0,0.33842322287695403,0.6857097051554456
random-cav,0.8,0.675467362970043,8,5,0.5889212287341983,1.0,0.1597492972318448,0.5798746486159224
cav-vex,0.8,0.49709679692143727,8,5,0.5708280684976464,1.0,0.15974929723184483,0.5798746486159224
random-cav,0.0,0.8564253545365088,9,1,0.8244281459104853,1.0,0.6130012824088679,0.7814088290549023
cav-vex,0.0,0.7908771859258769,9,1,0.7874657739542567,1.0,0.6453892542719017,0.8226946271359509
random-cav,0.8,0.8680091290407663,9,1,0.8248301244845189,1.0,0.786524638486431,0.796610433327058
cav-vex,0.8,0.9793474343885848,9,1,0.9728694568512744,1.0,0.9483051896743946,0.9604655354809334
random-cav,0.0,0.7537961555390124,9,5,0.6503874002143526,1.0,0.2517757567133779,0.61584699322724
cav-vex,0.0,0.5121736746489098,9,5,0.6024976214426392,1.0,0.2569354759120033,0.6284677379560016
random-cav,0.8,0.694474335860378,9,5,0.6219742601476437,1.0,0.2081072189515079,0.6040536094757539
cav-vex,0.8,0.535686532555806,9,5,0.5897227124603484,1.0,0.2081072189515079,0.6040536094757539
random-cav,0.0,0.8531670088165234,10,1,0.7697543690312737,1.0,0.6432759891748177,0.7231139419011438
cav-vex,0.0,0.9203281973806431,10,1,0.8890018019624648,1.0,0.797702743375934,0.9005694447444239
random-cav,0.8,0.8749129401805743,10,1,0.7629238799817198,1.0,0.7473285914229896,0.7478153182581295
cav-vex,0.8,0.9516472059041723,10,1,0.9523573732018855,1.0,0.9119018371557308,0.9124957487232139
random-cav,0.0,0.782524897553913,10,5,0.6890640371392814,1.0,0.27335112446903137,0.6209998485943882
cav-vex,0.0,0.4903572484231535,10,5,0.570832059863545,1.0,0.2751346924848487,0.6410992243046018
random-cav,0.8,0.6624627006925473,10,5,0.6147568181232512,1.0,0.1963813077956159,0.5980152689783192
cav-vex,0.8,0.5527248330668563,10,5,0.5865845621120035,1.0,0.19645021660646214,0.5982251083032311
random-cav,0.0,0.8714594337218146,11,1,0.787154438359128,1.0,0.6888891094349443,0.7588397705065778
cav-vex,0.0,0.8953331157521119,11,1,0.9083734520376484,1.0,0.8092976645078239,0.8914747607352356
random-cav,0.8,0.8850812529012435,11,1,0.8329512434973079,1.0,0.7781607709045982,0.7826319511330027
cav-vex,0.8,0.9671294941457722,11,1,0.9721690205354977,1.0,0.9381533789677727,0.9435438496726571
random-cav,0.0,0.6309894629057806,11,5,0.5572329140481106,1.0,0.10232284161905583,0.551161420809528
cav-vex,0.0,0.4945680979903292,11,5,0.5501831623116369,1.0,0.10232284161905583,0.551161420809528
random-cav,0.8,0.7154170429229104,11,5,0.6000749105235452,1.0,0.1840388021940224,0.5920194010970112
cav-vex,0.8,0.5197170350966017,11,5,0.5947875574625182,1.0,0.1840388021940224,0.5920194010970112
random-cav,0.0,0.8517473085149161,12,1,0.7889511407079127,1.0,0.5452017189431224,0.7350632174351129
cav-vex,0.0,0.7770787737047945,12,1,0.7689942510211888,1.0,0.5894552384154167,0.7947276192077083
random-cav,0.8,0.8480680654752952,12,1,0.7842086683638063,1.0,0.7308044369803769,0.755106099841326
cav-vex,0.8,0.9657060394732628,12,1,0.9893800988969619,1.0,0.9106127847556029,0.9408936694522497
random-cav,0.0,0.6508737102707067,12,5,0.575952052078461,1.0,0.14231213653707261,0.5711560682685363
cav-vex,0.0,0.5082746536629008,12,5,0.5720524351195942,1.0,0.14231213653707256,0.5711560682685363
random-cav,0.8,0.7474937568795179,12,5,0.6239524543000559,1.0,0.2132469783910613,0.6058490877966451
cav-vex,0.8,0.5132790773952239,12,5,0.5960242653478455,1.0,0.21357776823604693,0.6067888841180236
random-cav,0.0,0.8394866583353255,13,1,0.7877678346292329,1.0,0.6897673717008197,0.7529878881132344
cav-vex,0.0,0.891511644402973,13,1,0.9028447286048845,1.0,0.8263289955427466,0.9225436591171146
random-cav,0.8,0.9029651687107502,13,1,0.8564963048483772,1.0,0.8179103623965701,0.8525673417508502
cav-vex,0.8,0.9553227696851617,13,1,0.9523572916669378,1.0,0.8974645945673962,0.9354924926783619
random-cav,0.0,0.7511439195060072,13,5,0.650712211115965,1.0,0.2572230528517466,0.6209216014381482
cav-vex,0.0,0.5265247376655219,13,5,0.6108155563434637,1.0,0.2612408986809109,0.6306204493404555
random-cav,0.8,0.7088149396570944,13,5,0.6177911476852622,1.0,0.2066777391180284,0.6018033512465769
cav-vex,0.8,0.5232005295239139,13,5,0.5922915673337402,1.0,0.20731440926173547,0.6036572046308677
random-cav,0.0,0.8310068320346937,14,1,0.7010153343558174,1.0,0.6569829464964599,0.6620136640693874
cav-vex,0.0,0.9836982280010782,14,1,0.9859712352034883,1.0,0.9711652960261743,0.9889651918235519
random-cav,0.8,0.8642139471497251,14,1,0.7508220791148218,1.0,0.7285557226576899,0.7344036618820736
cav-vex,0.8,0.9705713096199932,14,1,0.9571264438632492,1.0,0.936415734324988,0.9439321152040141
random-cav,0.0,0.6803916663883196,14,5,0.6098947061067934,1.0,0.20444186359271302,0.6022209317963565
cav-vex,0.0,0.5344098871997426,14,5,0.5969819081727686,1.0,0.20444186359271307,0.6022209317963565
random-cav,0.8,0.6853306172112337,14,5,0.6173136306623203,1.0,0.18252069145946173,0.580106207212321
cav-vex,0.8,0.5136016090575212,14,5,0.5655020602350871,1.0,0.18668531928030047,0.5933426596401502
random-cav,0.0,0.8902274594820484,15,1,0.8322560641900388,1.0,0.7668197245089232,0.7884761836115733
cav-vex,0.0,0.9576123755166516,15,1,0.9448377705515315,1.0,0.9256800096882244,0.9732680082731966
random-cav,0.8,0.8973602720852882,15,1,0.8206831259484157,1.0,0.8111301792986951,0.8165405336022822
cav-vex,0.8,0.9709085396289258,15,1,0.9679080209039336,1.0,0.9376288071976784,0.9438829254411584
random-cav,0.0,0.7024231475496486,15,5,0.6228495322115875,1.0,0.19229144652267963,0.5822194679136528
cav-vex,0.0,0.5089197672552191,15,5,0.5642137909475856,1.0,0.1978006924239705,0.5989003462119852
random-cav,0.8,0.7081470919320233,15,5,0.6211495143335315,1.0,0.20928577902446815,0.6046428895122341
cav-vex,0.8,0.5346100539602073,15,5,0.5977510116261809,1.0,0.20928577902446815,0.6046428895122341
random-cav,0.0,0.8735089572405751,16,1,0.8280437731562399,1.0,0.7152042076122461,0.8004215876311315
cav-vex,0.0,0.9018170001154261,16,1,0.9169051583903507,1.0,0.8064635518698499,0.9025545846680416
random-cav,0.8,0.882477753613499,16,1,0.8042600467241905,1.0,0.7996451252289434,0.8010151415590454
cav-vex,0.8,0.9800115159454471,16,1,0.9849652677755668,1.0,0.9692137076199031,0.9708742424808116
random-cav,0.0,0.6922318002709689,16,5,0.6028638770760332,1.0,0.12120695692106145,0.5585785857864378
cav-vex,0.0,0.4473700761804072,16,5,0.5254590555980863,1.0,0.1216998150489235,0.5608499075244617
random-cav,0.8,0.7012711994785169,16,5,0.6320168470234125,1.0,0.21425579523355454,0.6024881735984693
cav-vex,0.8,0.5237965743034296,16,5,0.5857662940739027,1.0,0.21626259272501,0.608131296362505
random-cav,0.0,0.8742747915840395,17,1,0.7865383027044225,1.0,0.6968964565318656,0.7753043967474231
cav-vex,0.0,0.9233673750775799,17,1,0.920533857840015,1.0,0.8163129737717316,0.9081564868858658
random-cav,0.8,0.9258153803273802,17,1,0.8620113261304995,1.0,0.8248669535211952,0.8586803428601941
cav-vex,0.8,0.9715016038285605,17,1,0.9622956466059944,1.0,0.9242271668268652,0.9621135834134326
random-cav,0.0,0.7020888413466676,17,5,0.6291072672789111,1.0,0.24868261501313088,0.6017164773429593
cav-vex,0.0,0.5686334043117902,17,5,0.6104424832252245,1.0,0.25871959002973804,0.630234368441471
random-cav,0.8,0.6915972145501931,17,5,0.6205375777522412,1.0,0.20985513854913615,0.6049275692745681
cav-vex,0.8,0.5277178409355482,17,5,0.59430298626251,1.0,0.20985513854913615,0.6049275692745681
random-cav,0.0,0.8693421585742411,18,1,0.8291711488540948,1.0,0.7672379534661429,0.8046665575949736
cav-vex,0.0,0.9406227410878499,18,1,0.9292875113330223,1.0,0.8698518842970427,0.9206030645235427
random-cav,0.8,0.9126139235440593,18,1,0.8735510071831359,1.0,0.842905731179352,0.86931204652424
cav-vex,0.8,0.9709476502668555,18,1,0.9577729115968027,1.0,0.9193433773041022,0.9481443098797534
random-cav,0.0,0.7477254567428882,18,5,0.650172650352095,1.0,0.23610491828206714,0.6124715104922658
cav-vex,0.0,0.5144682884197372,18,5,0.5917039935920325,1.0,0.2387700450021087,0.6193850225010543
random-cav,0.8,0.6974115922502735,18,5,0.6189572092644499,1.0,0.18960624935327455,0.5922804979394615
cav-vex,0.8,0.5059218269166207,18,5,0.5778642569947232,1.0,0.19056771176314682,0.5952838558815735
random-cav,0.0,0.8763828644651136,19,1,0.7958750030655086,1.0,0.6815141995502829,0.7763486208072805
cav-vex,0.0,0.8798633020275985,19,1,0.8844143241290041,1.0,0.7709306118206609,0.8829192725358386
random-cav,0.8,0.90306454209242,19,1,0.8658217398748513,1.0,0.8486583587977329,0.8615050556345711
cav-vex,0.8,0.9822583514819162,19,1,0.9880270412967892,1.0,0.9514057781641962,0.9658078299135088
random-cav,0.0,0.699149870732817,19,5,0.606784121254452,1.0,0.1916738367746007,0.5958369183873004
cav-vex,0.0,0.5162759465542586,19,5,0.5900579725566685,1.0,0.19167383677460068,0.5958369183873004
random-cav,0.8,0.6798456656086852,19,5,0.6196883390207505,1.0,0.208813347269265,0.6035238025940352
cav-vex,0.8,0.5397722802247438,19,5,0.5945284529475036,1.0,0.20918270998294017,0.6045913549914701
random-cav,0.0,0.8935629713536235,20,1,0.8313661521865743,1.0,0.7524952013450396,0.8106866774520107
cav-vex,0.0,0.9157401706521706,20,1,0.9114980422123969,1.0,0.8532081202408167,0.9116425843835801
random-cav,0.8,0.8948443226372298,20,1,0.850590369138539,1.0,0.8021938000468724,0.8180913650197204
cav-vex,0.8,0.9762516408491145,20,1,0.9708121544049823,1.0,0.9377300582149675,0.956313628078751
random-cav,0.0,0.7128741536423625,20,5,0.6384343180903006,1.0,0.1900925556554496,0.5926579313088849
cav-vex,0.0,0.5076099149640911,20,5,0.5603787220616118,1.0,0.19100492756310286,0.5955024637815515
random-cav,0.8,0.686992029519576,20,5,0.6165707840168453,1.0,0.20841245910626696,0.6015017755875122
cav-vex,0.8,0.5456895798460318,20,5,0.5965159337171603,1.0,0.20954587344309242,0.6047729367215462
random-cav,0.0,0.8078980503444841,3,1,0.7208953362447169,1.0,0.6174674386889811,0.6949571864148074
cav-vex,0.0,0.8788426440994973,3,1,0.8870010543957226,1.0,0.7597417289799623,0.8550863434918449
random-cav,0.8,0.979767019514463,3,1,0.9719174675314771,1.0,0.952386075745008,0.9719174675314771
cav-vex,0.8,0.9723828985104777,3,1,0.980300152042229,1.0,0.9519754107259276,0.980300152042229
random-cav,0.0,0.7236043878996983,3,5,0.6552787367211087,1.0,0.25563586928805476,0.6278179346440274
cav-vex,0.0,0.544478651422676,3,5,0.6003571325669461,1.0,0.2556358692880548,0.6278179346440274
random-cav,0.8,0.672622261977495,3,5,0.6047112316572949,1.0,0.20942246331458977,0.6047112316572949
cav-vex,0.8,0.5523584398991865,3,5,0.6047112316572949,1.0,0.2094224633145897,0.6047112316572949
random-cav,0.0,0.8560486257886809,4,1,0.8554059649687076,1.0,0.7466442938347145,0.813772404999813
cav-vex,0.0,0.9597952307792758,4,1,0.8944949139423125,1.0,0.8622074306420651,0.9195904615585517
random-cav,0.8,0.8686219787167226,4,1,0.7563502567145439,1.0,0.6338855872886361,0.7410531610020755
cav-vex,0.8,0.9015716898990854,4,1,0.9375076903710519,1.0,0.7427247010201202,0.8682931091705999
random-cav,0.0,0.6333492493862308,4,5,0.5865587515373574,1.0,0.1396565368966502,0.569828268448325
cav-vex,0.0,0.5146530804954794,4,5,0.5530977853592928,1.0,0.13965653689665022,0.5698282684483251
random-cav,0.8,0.7891407022405418,4,5,0.6573253270097693,1.0,0.1845868279328593,0.5922934139664296
cav-vex,0.8,0.4783677464435643,4,5,0.576294719280466,1.0,0.1845868279328593,0.5922934139664296
random-cav,0.0,0.8941838474985049,5,1,0.8738367168118761,1.0,0.7444504666294834,0.8711425371213254
cav-vex,0.0,0.8684539000702987,5,1,0.8766017756588936,1.0,0.7680624489912277,0.8730329961245873
random-cav,0.8,0.9128525061621945,5,1,0.9023664929680473,1.0,0.8885789731585494,0.9103594891131642
cav-vex,0.8,0.9583117329438349,5,1,0.9451698677397531,1.0,0.9215196381456534,0.936943463139563
random-cav,0.0,0.7024201551589127,5,5,0.6302585222557192,1.0,0.22051787575934242,0.5863222929636477
cav-vex,0.0,0.534901487245755,5,5,0.5845313887235618,1.0,0.23160559766298705,0.6158027988314935
random-cav,0.8,0.6923473322923803,5,5,0.5982986968954896,1.0,0.19659739379097924,0.5982986968954896
cav-vex,0.8,0.5317847600277096,5,5,0.6006251730918933,1.0,0.19659739379097926,0.5982986968954895
random-cav,0.0,0.9261125960083291,6,1,0.858681110005615,1.0,0.8126370549017922,0.852225192016658
cav-vex,0.0,0.9477122658172676,6,1,0.9483702994788584,1.0,0.9112187812814636,0.9556093906407318
random-cav,0.8,0.9210248162668262,6,1,0.8662280147088415,1.0,0.8431709385558209,0.8662280147088415
cav-vex,0.8,0.967888129935823,6,1,0.9591578718901645,1.0,0.926278601226522,0.9516083122860302
random-cav,0.0,0.6863318880966701,6,5,0.6479166828429817,1.0,0.21098239213628897,0.590342099754636
cav-vex,0.0,0.5097982778353798,6,5,0.5508567880708717,1.0,0.20377454627820032,0.6087872532216171
random-cav,0.8,0.6912006346060234,6,5,0.5936647901003775,1.0,0.18732958020075507,0.5936647901003775
cav-vex,0.8,0.5256082648984444,6,5,0.5936647901003775,1.0,0.1873295802007551,0.5936647901003775
random-cav,0.0,0.7778558652324064,7,1,0.6957980444327894,1.0,0.5532956083700341,0.6922166843368603
cav-vex,0.0,0.8596929835781094,7,1,0.8574659571323482,1.0,0.6657086644311137,0.8328543322155567
random-cav,0.8,0.8604167421990585,7,1,0.7738310300120654,1.0,0.7221251567128362,0.7641651937013406
cav-vex,0.8,0.9424611193217605,7,1,0.9410669595483562,1.0,0.8443101891085025,0.8934634851125741
random-cav,0.0,0.7652252932698861,7,5,0.6521071219744218,1.0,0.23174325477808055,0.6085246334974229
cav-vex,0.0,0.4813163222062711,7,5,0.5796711129513287,1.0,0.23519926997775953,0.6175996349888797
random-cav,0.8,0.7135023126595074,7,5,0.5977779817156819,1.0,0.19555596343136386,0.5977779817156819
cav-vex,0.8,0.5234229475046787,7,5,0.5990505348605295,1.0,0.1955559634313638,0.5977779817156819
random-cav,0.0,0.8281307972722444,8,1,0.718401908988531,1.0,0.632142231600917,0.6915119084726882
cav-vex,0.0,0.9201307527957726,8,1,0.9220011187580768,1.0,0.8283030206577553,0.9060957708175148
random-cav,0.8,0.8800290225758398,8,1,0.8110600719046679,1.0,0.8030721791683323,0.8098779558565411
cav-vex,0.8,0.9630529498468665,8,1,0.95572962624214,1.0,0.9183234061743459,0.926105899693733
random-cav,0.0,0.7406159446423742,8,5,0.6563357606872792,1.0,0.27338683562271127,0.6057780039993481
cav-vex,0.0,0.5386461380010232,8,5,0.5986445887697799,1.0,0.2914046247441048,0.6457023123720523
random-cav,0.8,0.68438312971023,8,5,0.6251388953546408,1.0,0.20445189883904316,0.590317195579926
cav-vex,0.8,0.5443007451783433,8,5,0.5799476567465129,1.0,0.20944024344564138,0.6047201217228207
random-cav,0.0,0.8846232762291013,9,1,0.8026723991660009,1.0,0.7425992755421551,0.7979850943282832
cav-vex,0.0,0.8774801355855393,9,1,0.92384509985549,1.0,0.7881574980426611,0.8875327148536418
random-cav,0.8,0.8686167950132669,9,1,0.7668993666132731,1.0,0.7378823459948544,0.7778128874753664
cav-vex,0.8,0.9591345049917247,9,1,0.9687950870335553,1.0,0.8889880498976293,0.9370956843935552
random-cav,0.0,0.6187166066418587,9,5,0.56399253253447,1.0,0.12798506506894,0.56399253253447
cav-vex,0.0,0.5208448554446716,9,5,0.5730836970790467,1.0,0.12798506506893997,0.56399253253447
random-cav,0.8,0.6635676345506785,9,5,0.6083862454945739,1.0,0.19745869136740088,0.5987293456837004
cav-vex,0.8,0.5397736642400964,9,5,0.5923702134286902,1.0,0.1974586913674009,0.5987293456837004
random-cav,0.0,0.9059255831761335,10,1,0.8836563608140361,1.0,0.7753227021259144,0.8662512373398936
cav-vex,0.0,0.8956846079194045,10,1,0.8977262145579913,1.0,0.7967421946121341,0.9019523772876646
random-cav,0.8,0.85823643334815,10,1,0.7613005177151941,1.0,0.7300199088419437,0.7420595988704928
cav-vex,0.8,0.9818353960638845,10,1,0.9924876440097241,1.0,0.9555034635793883,0.9712618906898899
random-cav,0.0,0.7052237505465885,10,5,0.6277856687575623,1.0,0.21684736066363425,0.6084236803318172
cav-vex,0.0,0.5584872732828557,10,5,0.6068100761954432,1.0,0.21684736066363416,0.608423680331817
random-cav,0.8,0.7144662134381173,10,5,0.6251999108831168,1.0,0.1980029391404337,0.5990014695702168
cav-vex,0.8,0.5093750720367703,10,5,0.5836322447537156,1.0,0.1980029391404337,0.5990014695702168
random-cav,0.0,0.826437566845656,11,1,0.7204776416298114,1.0,0.6869814872792206,0.6919884703560261
cav-vex,0.0,0.9465448369848386,11,1,0.9775995432373955,1.0,0.8975769813795061,0.9916909855005382
random-cav,0.8,0.910517889108581,11,1,0.8336364820956143,1.0,0.8010592703652935,0.8247851861288571
cav-vex,0.8,0.9641820178440462,11,1,0.9517429242800712,1.0,0.9134337707565586,0.9404880144340354
random-cav,0.0,0.8024665802075873,11,5,0.6839022827249122,1.0,0.33527873238007166,0.6534021995786721
cav-vex,0.0,0.5648804983672372,11,5,0.6512970287685459,1.0,0.345105377907567,0.6725526889537835
random-cav,0.8,0.6510226570158993,11,5,0.6019689348604457,1.0,0.18910623777339075,0.5945531188866954
cav-vex,0.8,0.5524446621869515,11,5,0.5914657796473776,1.0,0.18910623777339072,0.5945531188866954
random-cav,0.0,0.8917324158534516,12,1,0.8734769165290284,1.0,0.7698869455057238,0.8469905982689206
cav-vex,0.0,0.9119681480808551,12,1,0.9176345498901978,1.0,0.8331259983987992,0.9165629991993995
random-cav,0.8,0.8829396204770809,12,1,0.8217551482989669,1.0,0.7819090003760939,0.7958013470996247
cav-vex,0.8,0.9739773537868832,12,1,0.9668381625483273,1.0,0.9404313469435264,0.9571401945653497
random-cav,0.0,0.7316423749986394,12,5,0.6375402990872693,1.0,0.18798843979215576,0.570648986003293
cav-vex,0.0,0.4924568471289881,12,5,0.5469718834071408,1.0,0.197195594337004,0.598597797168502
random-cav,0.8,0.6716782458794367,12,5,0.6137891188329745,1.0,0.1972799516964643,0.5986399758482321
cav-vex,0.8,0.5373000396776718,12,5,0.5872371614718469,1.0,0.19727995169646423,0.5986399758482321
random-cav,0.0,0.8311462419458507,13,1,0.8049229969556785,1.0,0.7639330609834145,0.7730757143214363
cav-vex,0.0,0.9624084509638374,13,1,0.9588036860485519,1.0,0.9128886331237434,0.9260549638314736
random-cav,0.8,0.9318231319899409,13,1,0.888870377283161,1.0,0.8537457814827597,0.8824415832369366
cav-vex,0.8,0.9708296156272757,13,1,0.9639250582344562,1.0,0.9161913263232385,0.9469860256814089
random-cav,0.0,0.7144582347154859,13,5,0.6313775534812093,1.0,0.19657847782592003,0.5919887581797703
